s = 111: (0, 41, 21, 14, 68, 21, 10, 16, 37, 28, 14, 0)
s = 112: (0, 43, 54, 16, 39, 25, 18, 11, 32, 32, 12, 0)
s = 113: (0, 52, 54, 7, 38, 36, 8, 12, 27, 30, 16, 0)
s = 114: (0, 68, 47, 15, 59, 24, 15, 13, 20, 28, 13, 0)
s = 115: (0, 90, 45, 8, 33, 25, 13, 19, 22, 28, 16, 0)
s = 116: (0, 84, 50, 6, 27, 29, 18, 8, 37, 20, 20, 0)
s = 117: (0, 107, 65, 8, 60, 34, 10, 14, 43, 39, 18, 0)
s = 118: (0, 95, 33, 10, 33, 19, 13, 16, 26, 29, 22, 0)
s = 119: (0, 88, 28, 14, 64, 37, 16, 10, 30, 27, 12, 0)
s = 120: (0, 88, 40, 7, 47, 25, 9, 14, 28, 31, 18, 0)
s = 121: (0, 51, 38, 9, 59, 38, 13, 17, 23, 33, 18, 0)
s = 122: (0, 125, 23, 9, 34, 34, 13, 15, 28, 48, 23, 0)
s = 123: (0, 54, 46, 7, 60, 25, 11, 23, 30, 25, 22, 0)
s = 124: (0, 56, 32, 11, 69, 31, 11, 19, 30, 32, 19, 0)
s = 125: (0, 66, 26, 11, 37, 26, 11, 15, 22, 26, 17, 0)
s = 126: (0, 90, 75, 8, 49, 32, 16, 14, 28, 27, 10, 0)
s = 127: (0, 104, 51, 9, 43, 22, 12, 21, 31, 36, 13, 0)
s = 128: (0, 69, 41, 10, 51, 31, 10, 11, 28, 26, 22, 0)
s = 129: (0, 74, 49, 9, 43, 21, 10, 19, 34, 27, 19, 0)
s = 130: (0, 70, 61, 11, 51, 34, 14, 16, 25, 18, 12, 0)
s = 131: (0, 96, 47, 8, 49, 44, 9, 21, 19, 22, 18, 0)
s = 132: (0, 64, 21, 11, 47, 24, 11, 11, 53, 24, 23, 0)
s = 133: (0, 60, 65, 10, 52, 25, 16, 11, 35, 19, 18, 0)
s = 134: (0, 80, 35, 9, 38, 48, 9, 13, 29, 27, 15, 0)
s = 135: (0, 65, 26, 15, 81, 45, 13, 13, 33, 22, 14, 0)
s = 136: (0, 50, 36, 13, 40, 38, 14, 13, 31, 27, 21, 0)
s = 137: (0, 86, 26, 11, 41, 25, 12, 18, 22, 36, 21, 0)
s = 138: (0, 80, 30, 8, 33, 39, 13, 10, 44, 32, 17, 0)
s = 139: (0, 82, 34, 9, 78, 30, 17, 21, 32, 32, 12, 0)
s = 140: (0, 64, 34, 9, 51, 22, 9, 11, 22, 21, 13, 0)
s = 141: (0, 65, 41, 15, 41, 46, 16, 12, 17, 29, 21, 0)
s = 142: (0, 80, 34, 8, 32, 32, 13, 9, 23, 54, 18, 0)
s = 143: (0, 42, 41, 8, 50, 37, 13, 14, 43, 30, 20, 0)
s = 144: (0, 82, 33, 10, 49, 40, 9, 10, 27, 24, 11, 0)
s = 145: (0, 84, 46, 15, 29, 31, 9, 12, 25, 21, 25, 0)
s = 146: (0, 56, 22, 10, 45, 38, 12, 9, 24, 38, 17, 0)
s = 147: (0, 64, 50, 8, 43, 31, 11, 9, 48, 41, 18, 0)
s = 148: (0, 65, 46, 11, 49, 26, 12, 11, 52, 21, 13, 0)
s = 149: (0, 111, 49, 12, 87, 36, 10, 19, 37, 40, 14, 0)
s = 150: (0, 53, 23, 6, 64, 25, 13, 13, 26, 37, 23, 0)
s = 151: (0, 90, 35, 9, 69, 30, 7, 11, 30, 35, 12, 0)
s = 152: (0, 72, 46, 8, 30, 25, 8, 12, 20, 43, 16, 0)
s = 153: (0, 95, 34, 7, 40, 40, 16, 8, 39, 44, 11, 0)
s = 154: (0, 48, 53, 9, 54, 31, 14, 19, 22, 22, 27, 0)
s = 155: (0, 69, 59, 15, 53, 31, 15, 21, 32, 29, 14, 0)
s = 156: (0, 116, 27, 15, 48, 20, 9, 18, 31, 39, 21, 0)
s = 157: (0, 72, 50, 15, 40, 20, 14, 19, 28, 28, 15, 0)
s = 158: (0, 53, 30, 11, 74, 26, 8, 13, 37, 26, 19, 0)
s = 159: (0, 78, 26, 8, 41, 36, 20, 12, 30, 29, 10, 0)
s = 160: (0, 46, 27, 13, 41, 28, 14, 16, 28, 27, 23, 0)
s = 161: (0, 67, 43, 10, 60, 30, 8, 18, 32, 22, 25, 0)
s = 162: (0, 78, 29, 9, 73, 17, 16, 16, 55, 20, 15, 0)
s = 163: (0, 49, 51, 9, 40, 28, 15, 9, 27, 21, 15, 0)
s = 164: (0, 71, 27, 11, 37, 21, 14, 10, 31, 38, 17, 0)
s = 165: (0, 38, 24, 10, 62, 44, 13, 15, 32, 24, 11, 0)
s = 166: (0, 74, 31, 11, 41, 31, 13, 11, 26, 24, 17, 0)
s = 167: (0, 94, 31, 9, 42, 27, 9, 13, 41, 26, 24, 0)
s = 168: (0, 74, 24, 9, 41, 41, 12, 11, 22, 26, 12, 0)
s = 169: (0, 39, 31, 7, 78, 25, 14, 9, 37, 47, 26, 0)
s = 170: (0, 79, 28, 8, 61, 32, 16, 12, 22, 25, 19, 0)
s = 171: (0, 62, 35, 9, 48, 32, 9, 11, 38, 25, 22, 0)
s = 172: (0, 89, 44, 6, 54, 40, 12, 15, 28, 44, 11, 0)
s = 173: (0, 85, 55, 12, 26, 25, 11, 14, 36, 32, 23, 0)
s = 174: (0, 102, 38, 13, 42, 30, 9, 19, 47, 37, 31, 0)
s = 175: (0, 65, 40, 13, 85, 23, 8, 11, 35, 20, 20, 0)
s = 176: (0, 51, 34, 10, 71, 53, 16, 15, 27, 40, 18, 0)
s = 177: (0, 86, 75, 7, 57, 25, 9, 18, 26, 47, 13, 0)
s = 178: (0, 58, 30, 11, 39, 42, 15, 18, 31, 37, 16, 0)
s = 179: (0, 90, 42, 17, 41, 30, 20, 14, 26, 25, 14, 0)
s = 180: (0, 53, 45, 8, 50, 33, 14, 10, 40, 30, 17, 0)
s = 181: (0, 85, 45, 9, 46, 19, 14, 13, 19, 30, 16, 0)
s = 182: (0, 43, 33, 16, 62, 29, 15, 14, 20, 43, 15, 0)
s = 183: (0, 56, 27, 13, 85, 17, 11, 16, 29, 31, 16, 0)
s = 184: (0, 50, 38, 13, 29, 35, 11, 13, 29, 28, 31, 0)
s = 185: (0, 88, 36, 9, 37, 41, 10, 9, 37, 29, 25, 0)
s = 186: (0, 112, 44, 10, 62, 36, 10, 9, 21, 34, 11, 0)
s = 187: (0, 69, 36, 19, 52, 26, 14, 19, 26, 35, 17, 0)
s = 188: (0, 67, 49, 14, 27, 43, 9, 25, 24, 46, 16, 0)
s = 189: (0, 38, 36, 9, 29, 23, 13, 16, 45, 34, 28, 0)
s = 190: (0, 49, 61, 13, 62, 37, 13, 14, 44, 32, 22, 0)
s = 191: (0, 50, 26, 10, 52, 32, 10, 14, 35, 37, 16, 0)
s = 192: (0, 80, 53, 14, 80, 34, 8, 18, 26, 20, 12, 0)
s = 193: (0, 91, 37, 6, 40, 40, 9, 14, 25, 17, 19, 0)
s = 194: (0, 84, 27, 14, 70, 37, 11, 8, 20, 25, 18, 0)
s = 195: (0, 79, 55, 15, 37, 25, 17, 12, 42, 43, 11, 0)
s = 196: (0, 40, 41, 7, 67, 42, 19, 21, 40, 30, 15, 0)
s = 197: (0, 78, 51, 11, 55, 29, 9, 11, 34, 21, 19, 0)
s = 198: (0, 126, 34, 12, 39, 32, 9, 18, 29, 22, 25, 0)
s = 199: (0, 89, 22, 9, 46, 23, 9, 15, 27, 19, 18, 0)
s = 200: (0, 63, 71, 15, 68, 42, 11, 17, 22, 41, 20, 0)
************************************************************************
ES/LS-VALUES:
jobnr.   ES(i)    LS(i)
------------------------------------------------------------------------
  0        0        0
  1        0       64
  2        0       58
  3        0       70
  4        5       64
  5       12       72
  6       12       72
  7       12       72
  8       14       74
  9       14       74
 10       15       76
 11       17       78
************************************************************************
BIG-M-VALUES:
M1 = 29, M2 = 216
************************************************************************
