s = 111: (0, 10, 68, 10, 19, 70, 97, 101, 49, 53, 101, 0)
s = 112: (0, 9, 42, 18, 15, 90, 113, 63, 30, 37, 85, 0)
s = 113: (0, 10, 58, 23, 16, 65, 93, 93, 27, 45, 66, 0)
s = 114: (0, 14, 45, 17, 16, 60, 136, 44, 27, 47, 98, 0)
s = 115: (0, 16, 84, 17, 11, 83, 174, 49, 26, 51, 80, 0)
s = 116: (0, 10, 42, 19, 15, 72, 64, 84, 26, 66, 113, 0)
s = 117: (0, 7, 37, 12, 17, 82, 126, 79, 40, 42, 128, 0)
s = 118: (0, 7, 90, 19, 14, 84, 86, 97, 49, 72, 108, 0)
s = 119: (0, 11, 57, 16, 14, 62, 69, 50, 44, 48, 132, 0)
s = 120: (0, 14, 80, 11, 13, 93, 105, 56, 34, 52, 117, 0)
s = 121: (0, 9, 57, 11, 9, 42, 160, 69, 58, 55, 71, 0)
s = 122: (0, 7, 93, 24, 15, 45, 105, 53, 32, 51, 107, 0)
s = 123: (0, 9, 83, 13, 13, 84, 127, 87, 33, 82, 78, 0)
s = 124: (0, 12, 67, 11, 10, 56, 156, 87, 30, 52, 116, 0)
s = 125: (0, 13, 76, 23, 15, 94, 57, 70, 32, 57, 72, 0)
s = 126: (0, 13, 55, 13, 9, 63, 121, 77, 42, 97, 104, 0)
s = 127: (0, 9, 46, 12, 10, 115, 72, 82, 33, 69, 65, 0)
s = 128: (0, 11, 45, 23, 14, 106, 107, 81, 44, 83, 83, 0)
s = 129: (0, 11, 44, 18, 12, 102, 63, 53, 34, 63, 147, 0)
s = 130: (0, 8, 45, 18, 15, 67, 108, 64, 49, 42, 94, 0)
s = 131: (0, 9, 57, 20, 16, 120, 72, 63, 56, 74, 106, 0)
s = 132: (0, 7, 49, 13, 14, 85, 77, 97, 48, 59, 98, 0)
s = 133: (0, 13, 60, 29, 9, 88, 95, 52, 31, 41, 120, 0)
s = 134: (0, 15, 80, 20, 12, 86, 82, 75, 40, 67, 97, 0)
s = 135: (0, 12, 42, 14, 16, 46, 155, 51, 43, 45, 73, 0)
s = 136: (0, 9, 54, 16, 17, 100, 96, 92, 35, 44, 73, 0)
s = 137: (0, 9, 50, 16, 11, 46, 91, 75, 58, 37, 103, 0)
s = 138: (0, 14, 103, 19, 14, 47, 62, 108, 44, 55, 90, 0)
s = 139: (0, 10, 54, 20, 13, 53, 101, 44, 53, 36, 63, 0)
s = 140: (0, 16, 32, 16, 16, 97, 67, 90, 45, 32, 72, 0)
s = 141: (0, 8, 33, 13, 13, 60, 128, 74, 31, 51, 103, 0)
s = 142: (0, 12, 68, 20, 10, 46, 113, 43, 44, 36, 127, 0)
s = 143: (0, 10, 48, 14, 11, 122, 98, 135, 48, 63, 155, 0)
s = 144: (0, 10, 44, 19, 19, 75, 128, 53, 29, 78, 111, 0)
s = 145: (0, 14, 53, 14, 9, 91, 97, 64, 29, 60, 63, 0)
s = 146: (0, 9, 84, 15, 13, 72, 73, 56, 59, 62, 112, 0)
s = 147: (0, 8, 41, 10, 17, 64, 109, 56, 28, 40, 104, 0)
s = 148: (0, 9, 43, 16, 14, 88, 115, 113, 24, 66, 86, 0)
s = 149: (0, 10, 51, 23, 14, 77, 133, 74, 26, 56, 106, 0)
s = 150: (0, 10, 57, 19, 16, 62, 119, 86, 45, 40, 147, 0)
s = 151: (0, 7, 44, 11, 11, 65, 78, 118, 38, 38, 106, 0)
s = 152: (0, 16, 78, 14, 15, 73, 68, 47, 68, 54, 133, 0)
s = 153: (0, 12, 57, 17, 19, 66, 123, 67, 48, 60, 105, 0)
s = 154: (0, 9, 78, 14, 9, 86, 90, 92, 43, 42, 106, 0)
s = 155: (0, 11, 57, 17, 16, 54, 93, 88, 38, 79, 99, 0)
s = 156: (0, 8, 78, 10, 22, 51, 87, 74, 47, 67, 63, 0)
s = 157: (0, 13, 66, 22, 13, 81, 123, 107, 24, 58, 103, 0)
s = 158: (0, 12, 81, 14, 15, 57, 82, 59, 36, 76, 64, 0)
s = 159: (0, 8, 66, 20, 13, 72, 73, 72, 43, 71, 92, 0)
s = 160: (0, 11, 71, 18, 18, 72, 127, 79, 37, 37, 116, 0)
s = 161: (0, 9, 70, 15, 17, 43, 148, 102, 53, 43, 79, 0)
s = 162: (0, 11, 65, 17, 11, 75, 81, 96, 36, 53, 111, 0)
s = 163: (0, 9, 63, 11, 14, 80, 100, 76, 31, 32, 148, 0)
s = 164: (0, 9, 66, 18, 18, 98, 85, 72, 31, 75, 90, 0)
s = 165: (0, 11, 88, 13, 11, 61, 89, 78, 27, 78, 139, 0)
s = 166: (0, 12, 66, 18, 9, 86, 123, 87, 55, 70, 100, 0)
s = 167: (0, 12, 57, 15, 11, 107, 91, 79, 39, 52, 137, 0)
s = 168: (0, 10, 70, 18, 11, 44, 103, 56, 39, 63, 102, 0)
s = 169: (0, 7, 52, 25, 12, 47, 147, 96, 56, 55, 62, 0)
s = 170: (0, 7, 85, 12, 10, 86, 126, 92, 29, 41, 102, 0)
s = 171: (0, 10, 82, 13, 8, 73, 118, 59, 57, 36, 83, 0)
s = 172: (0, 11, 40, 14, 14, 49, 93, 95, 55, 100, 65, 0)
s = 173: (0, 16, 49, 14, 9, 90, 126, 86, 25, 53, 69, 0)
s = 174: (0, 7, 31, 25, 11, 122, 108, 75, 28, 35, 84, 0)
s = 175: (0, 12, 80, 27, 9, 104, 77, 79, 34, 46, 127, 0)
s = 176: (0, 9, 45, 19, 20, 75, 180, 71, 25, 50, 140, 0)
s = 177: (0, 13, 71, 24, 18, 76, 78, 55, 55, 59, 149, 0)
s = 178: (0, 9, 42, 13, 15, 66, 100, 52, 33, 59, 53, 0)
s = 179: (0, 15, 62, 13, 11, 97, 68, 49, 31, 42, 68, 0)
s = 180: (0, 11, 43, 15, 9, 106, 95, 58, 48, 41, 117, 0)
s = 181: (0, 11, 81, 19, 20, 95, 66, 64, 31, 53, 113, 0)
s = 182: (0, 14, 62, 17, 11, 52, 87, 79, 40, 61, 70, 0)
s = 183: (0, 10, 69, 25, 16, 77, 87, 74, 61, 31, 64, 0)
s = 184: (0, 9, 84, 18, 10, 77, 138, 78, 29, 42, 133, 0)
s = 185: (0, 10, 57, 17, 8, 79, 76, 93, 29, 41, 136, 0)
s = 186: (0, 13, 41, 11, 13, 57, 89, 73, 31, 76, 144, 0)
s = 187: (0, 14, 61, 14, 9, 80, 92, 46, 32, 61, 107, 0)
s = 188: (0, 9, 64, 22, 12, 64, 109, 75, 50, 62, 82, 0)
s = 189: (0, 12, 71, 15, 13, 69, 75, 103, 42, 68, 110, 0)
s = 190: (0, 16, 67, 18, 19, 92, 97, 120, 47, 58, 86, 0)
s = 191: (0, 13, 65, 11, 17, 57, 149, 73, 34, 65, 119, 0)
s = 192: (0, 9, 68, 13, 13, 65, 65, 55, 43, 36, 150, 0)
s = 193: (0, 12, 80, 19, 14, 53, 90, 65, 54, 48, 114, 0)
s = 194: (0, 7, 66, 19, 13, 52, 135, 65, 56, 72, 167, 0)
s = 195: (0, 10, 71, 11, 10, 108, 111, 89, 33, 71, 98, 0)
s = 196: (0, 10, 47, 15, 10, 51, 103, 58, 35, 37, 61, 0)
s = 197: (0, 11, 51, 15, 14, 67, 115, 49, 45, 72, 69, 0)
s = 198: (0, 12, 81, 13, 13, 78, 78, 46, 42, 30, 119, 0)
s = 199: (0, 16, 57, 11, 19, 55, 139, 76, 66, 77, 126, 0)
s = 200: (0, 15, 33, 21, 21, 52, 90, 112, 52, 32, 148, 0)
************************************************************************
ES/LS-VALUES:
jobnr.   ES(i)    LS(i)
------------------------------------------------------------------------
  0        0        0
  1        0       51
  2        0       46
  3        0       39
  4        6       53
  5        6       60
  6        1       41
  7       15       56
  8       15       78
  9        6       78
 10       30       71
 11       42       84
************************************************************************
BIG-M-VALUES:
M1 = 57, M2 = 429
************************************************************************
