s = 111: (0, 37, 34, 23, 20, 30, 76, 20, 28, 23, 33, 0)
s = 112: (0, 39, 30, 27, 24, 32, 69, 25, 29, 22, 70, 0)
s = 113: (0, 51, 39, 24, 13, 32, 86, 30, 21, 22, 72, 0)
s = 114: (0, 34, 18, 35, 20, 33, 63, 28, 30, 12, 54, 0)
s = 115: (0, 27, 29, 54, 23, 40, 67, 21, 21, 25, 51, 0)
s = 116: (0, 40, 29, 36, 26, 24, 60, 26, 32, 19, 46, 0)
s = 117: (0, 40, 16, 44, 14, 28, 43, 22, 23, 29, 49, 0)
s = 118: (0, 37, 30, 27, 32, 26, 62, 33, 25, 16, 35, 0)
s = 119: (0, 25, 35, 37, 23, 36, 50, 17, 29, 22, 38, 0)
s = 120: (0, 40, 26, 40, 20, 43, 37, 19, 18, 15, 62, 0)
s = 121: (0, 24, 22, 53, 20, 48, 76, 34, 24, 13, 36, 0)
s = 122: (0, 49, 40, 56, 20, 35, 45, 22, 35, 18, 56, 0)
s = 123: (0, 26, 30, 52, 13, 24, 46, 23, 29, 23, 48, 0)
s = 124: (0, 23, 36, 37, 20, 39, 56, 21, 23, 15, 55, 0)
s = 125: (0, 19, 30, 45, 19, 34, 61, 19, 30, 22, 46, 0)
s = 126: (0, 37, 22, 20, 32, 23, 69, 31, 27, 19, 56, 0)
s = 127: (0, 46, 24, 19, 17, 22, 78, 17, 19, 23, 64, 0)
s = 128: (0, 43, 41, 31, 21, 20, 72, 33, 20, 11, 82, 0)
s = 129: (0, 48, 31, 30, 29, 34, 79, 27, 27, 24, 64, 0)
s = 130: (0, 45, 22, 33, 13, 25, 64, 24, 33, 30, 54, 0)
s = 131: (0, 50, 23, 23, 29, 19, 69, 32, 25, 18, 32, 0)
s = 132: (0, 31, 20, 25, 23, 47, 49, 25, 30, 13, 60, 0)
s = 133: (0, 52, 38, 32, 17, 19, 106, 24, 26, 19, 41, 0)
s = 134: (0, 37, 27, 22, 25, 27, 75, 25, 29, 18, 55, 0)
s = 135: (0, 48, 18, 61, 17, 17, 74, 27, 23, 22, 36, 0)
s = 136: (0, 28, 35, 28, 24, 20, 121, 36, 25, 21, 81, 0)
s = 137: (0, 26, 37, 47, 26, 42, 80, 15, 21, 26, 35, 0)
s = 138: (0, 31, 31, 25, 20, 28, 75, 21, 35, 23, 74, 0)
s = 139: (0, 39, 21, 24, 20, 31, 68, 32, 25, 28, 43, 0)
s = 140: (0, 20, 31, 36, 17, 20, 80, 26, 20, 27, 43, 0)
s = 141: (0, 35, 17, 47, 33, 33, 79, 18, 16, 26, 62, 0)
s = 142: (0, 48, 27, 18, 29, 29, 76, 17, 28, 21, 43, 0)
s = 143: (0, 37, 29, 32, 28, 26, 89, 25, 19, 14, 52, 0)
s = 144: (0, 30, 19, 40, 21, 45, 121, 20, 21, 24, 62, 0)
s = 145: (0, 26, 20, 28, 21, 32, 61, 34, 22, 28, 46, 0)
s = 146: (0, 36, 35, 65, 14, 47, 75, 28, 39, 25, 51, 0)
s = 147: (0, 57, 29, 24, 17, 18, 58, 16, 28, 25, 56, 0)
s = 148: (0, 32, 27, 31, 18, 21, 109, 18, 22, 11, 46, 0)
s = 149: (0, 31, 23, 47, 21, 21, 73, 24, 24, 13, 59, 0)
s = 150: (0, 32, 16, 42, 12, 25, 65, 19, 28, 30, 39, 0)
s = 151: (0, 26, 21, 33, 21, 34, 100, 17, 40, 19, 48, 0)
s = 152: (0, 32, 26, 28, 15, 24, 60, 24, 19, 17, 56, 0)
s = 153: (0, 20, 35, 36, 33, 27, 61, 39, 38, 14, 37, 0)
s = 154: (0, 39, 22, 34, 21, 18, 46, 21, 16, 20, 57, 0)
s = 155: (0, 27, 30, 42, 25, 24, 114, 25, 22, 16, 70, 0)
s = 156: (0, 33, 30, 52, 23, 34, 81, 16, 33, 18, 47, 0)
s = 157: (0, 27, 28, 55, 31, 25, 105, 19, 31, 24, 69, 0)
s = 158: (0, 37, 27, 35, 15, 19, 57, 20, 19, 13, 63, 0)
s = 159: (0, 31, 18, 33, 26, 39, 92, 21, 25, 16, 63, 0)
s = 160: (0, 38, 19, 38, 22, 30, 98, 21, 34, 13, 70, 0)
s = 161: (0, 51, 20, 35, 17, 27, 109, 15, 34, 21, 44, 0)
s = 162: (0, 44, 28, 37, 16, 27, 127, 17, 22, 18, 42, 0)
s = 163: (0, 21, 17, 46, 32, 42, 55, 37, 27, 17, 46, 0)
s = 164: (0, 26, 37, 28, 21, 20, 71, 23, 29, 24, 72, 0)
s = 165: (0, 19, 17, 34, 32, 32, 64, 36, 44, 22, 53, 0)
s = 166: (0, 26, 26, 39, 17, 33, 79, 28, 24, 23, 49, 0)
s = 167: (0, 27, 27, 34, 20, 31, 90, 34, 29, 20, 66, 0)
s = 168: (0, 36, 17, 24, 32, 30, 56, 16, 37, 22, 83, 0)
s = 169: (0, 55, 24, 38, 15, 60, 81, 24, 23, 16, 59, 0)
s = 170: (0, 34, 18, 52, 32, 19, 60, 29, 17, 14, 56, 0)
s = 171: (0, 42, 31, 39, 17, 28, 87, 18, 34, 11, 70, 0)
s = 172: (0, 38, 30, 44, 29, 44, 56, 34, 32, 14, 55, 0)
s = 173: (0, 21, 27, 34, 22, 38, 68, 29, 35, 17, 40, 0)
s = 174: (0, 33, 19, 33, 18, 20, 78, 26, 24, 16, 39, 0)
s = 175: (0, 39, 24, 34, 21, 40, 82, 26, 35, 15, 41, 0)
s = 176: (0, 28, 38, 32, 20, 37, 44, 38, 32, 15, 40, 0)
s = 177: (0, 26, 24, 21, 18, 43, 77, 39, 34, 13, 37, 0)
s = 178: (0, 32, 19, 46, 18, 35, 89, 22, 15, 12, 39, 0)
s = 179: (0, 33, 34, 52, 16, 36, 50, 26, 20, 31, 49, 0)
s = 180: (0, 38, 21, 20, 25, 51, 38, 25, 23, 27, 39, 0)
s = 181: (0, 18, 26, 65, 30, 25, 74, 21, 13, 20, 57, 0)
s = 182: (0, 42, 22, 53, 28, 45, 51, 18, 39, 12, 52, 0)
s = 183: (0, 52, 21, 22, 38, 22, 75, 18, 32, 18, 70, 0)
s = 184: (0, 35, 21, 42, 26, 27, 95, 26, 29, 20, 48, 0)
s = 185: (0, 38, 42, 30, 27, 41, 71, 16, 25, 24, 48, 0)
s = 186: (0, 46, 19, 32, 14, 22, 71, 28, 13, 23, 60, 0)
s = 187: (0, 19, 21, 29, 24, 24, 50, 33, 23, 20, 49, 0)
s = 188: (0, 49, 21, 28, 32, 25, 111, 19, 20, 14, 43, 0)
s = 189: (0, 27, 34, 32, 17, 34, 80, 19, 30, 18, 34, 0)
s = 190: (0, 28, 23, 30, 22, 29, 77, 26, 17, 22, 44, 0)
s = 191: (0, 43, 21, 39, 34, 26, 85, 36, 19, 15, 63, 0)
s = 192: (0, 40, 34, 25, 21, 29, 52, 24, 22, 17, 54, 0)
s = 193: (0, 35, 20, 33, 26, 23, 59, 27, 25, 19, 27, 0)
s = 194: (0, 48, 24, 54, 20, 26, 59, 23, 21, 22, 33, 0)
s = 195: (0, 27, 18, 32, 28, 38, 71, 20, 20, 32, 46, 0)
s = 196: (0, 28, 42, 23, 29, 24, 73, 41, 35, 28, 63, 0)
s = 197: (0, 39, 16, 28, 20, 27, 105, 35, 27, 14, 63, 0)
s = 198: (0, 35, 19, 33, 25, 36, 52, 22, 30, 10, 66, 0)
s = 199: (0, 19, 20, 28, 29, 24, 86, 21, 29, 16, 40, 0)
s = 200: (0, 53, 25, 52, 19, 32, 89, 33, 31, 25, 33, 0)
************************************************************************
ES/LS-VALUES:
jobnr.   ES(i)    LS(i)
------------------------------------------------------------------------
  0        0        0
  1        0       54
  2        0       46
  3        0       38
  4        3       50
  5        3       56
  6        3       42
  7       16       56
  8        8       60
  9        8       64
 10       19       60
 11       24       66
************************************************************************
BIG-M-VALUES:
M1 = 51, M2 = 253
************************************************************************
